Course number,Course title,Units,Type,Section,Session,Time,Days,Seats,Registered,Instructor,Term,Department,Year,Semester,AY
HMGT-601,Operations Management for Accountability,4.0,Lecture,51718D,820.0,TBA,,30.0,22.0,Gregory Chesley,20182,HMGT,2018,SU,AY19
HMGT-601,Operations Management for Accountability,4.0,Lecture,51728D,820.0,TBA,,32.0,28.0,Nicholas Merkin,20182,HMGT,2018,SU,AY19
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,51715D,820.0,TBA,,25.0,22.0,Nathan Degodt,20182,HMGT,2018,SU,AY19
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,51719D,820.0,TBA,,25.0,13.0,Agatha King,20182,HMGT,2018,SU,AY19
HMGT-602,Operational Efficiency Processes in Health Care Organizations,2.0,Lecture,51726D,820.0,TBA,,32.0,23.0,Nathan Degodt,20182,HMGT,2018,SU,AY19
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51716D,820.0,TBA,,25.0,18.0,Paveljit Bindra,20182,HMGT,2018,SU,AY19
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51727D,820.0,TBA,,25.0,12.0,Paveljit Bindra,20182,HMGT,2018,SU,AY19
HMGT-603,Developing &amp; Monitoring of Quality &amp; Patient Safety Outcomes,2.0,Lecture,51730D,820.0,TBA,,32.0,28.0,Stanley Augustine,20182,HMGT,2018,SU,AY19
PPD-225,Public Policy and Management,4.0,Lecture,51100R,1.0,2:00-3:50pm,"Mon, Wed",70.0,62.0,Janna Rezaee,20181,PPD,2018,SP,AY18
PPD-225,Public Policy and Management,4.0,Lecture,51101R,1.0,6:00-9:20pm,Monday,57.0,52.0,Lori Glasgow,20181,PPD,2018,SP,AY18
PPD-240g,Citizenship and Public Ethics,4.0,Lecture,51110D,1.0,12:00-1:50pm,"Tue, Thu",60.0,25.0,Diane Yoder,20181,PPD,2018,SP,AY18
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,51106D,1.0,10:00-11:50am,"Mon, Wed",48.0,45.0,Dowell Myers,20181,PPD,2018,SP,AY18
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,51109D,1.0,8:00-9:50am,"Tue, Thu",48.0,38.0,Lisa Schweitzer,20181,PPD,2018,SP,AY18
PPD-245g,The Urban Context for Policy and Planning,4.0,Lecture,51142D,1.0,12:00-1:50pm,"Mon, Wed",48.0,48.0,Todd Gish,20181,PPD,2018,SP,AY18
PPD-300,Social Justice Issues in Public Policy and Urban Planning .,4.0,Lecture,51111R,1.0,4:00-5:50pm,"Tue, Thu",32.0,28.0,Lavonna Lewis,20181,PPD,2018,SP,AY18
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,51104D,1.0,6:30-8:20pm,Wednesday,20.0,24.0,Aggie Afarinesh,20181,PPD,2018,SP,AY18
PPD-301,PPD Practices: Internship Seminar,2.0,Lecture,51150D,1.0,6:30-8:20pm,Monday,32.0,22.0,Donna Ghalambor,20181,PPD,2018,SP,AY18
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51105R,1.0,10:00-11:50am,"Tue, Thu",42.0,42.0,Emma Aguila Vega,20181,PPD,2018,SP,AY18
PPD-303,"Statistics for Policy, Planning, and Development",4.0,Lecture,51107R,1.0,6:00-9:20pm,Thursday,37.0,24.0,Ray Gonzales,20181,PPD,2018,SP,AY18
PPD-314,Public Policy and Law,4.0,Lecture,51118R,1.0,6:00-9:20pm,Tuesday,46.0,44.0,Stephen Pfahler,20181,PPD,2018,SP,AY18
PPD-320,Organizational Behavior in Public Administration,4.0,Lecture,51113R,1.0,2:00-3:50pm,"Tue, Thu",32.0,14.0,Howard Greenwald,20181,PPD,2018,SP,AY18
PPD-325,Fundamentals of Health Policy and Management,4.0,Lecture,51120R,1.0,12:00-1:50pm,"Mon, Wed",32.0,20.0,Neeraj Sood,20181,PPD,2018,SP,AY18
PPD-330,Introduction to Health Care Systems,4.0,Lecture,51102R,1.0,10:00-11:50am,"Tue, Thu",32.0,25.0,Michael Harris,20181,PPD,2018,SP,AY18
PPD-357,Government and Business,4.0,Lecture,51141R,1.0,2:00-3:50pm,"Tue, Thu",45.0,16.0,Michael Thom,20181,PPD,2018,SP,AY18
PPD-361,"Sustainable Communities, Policy and Planning",4.0,Lecture,51114R,1.0,4:00-5:50pm,"Mon, Wed",26.0,23.0,Lee White,20181,PPD,2018,SP,AY18
PPD-371,The Nonprofit Sector and the Public Interest,4.0,Lecture,51130R,1.0,4:00-5:50pm,"Tue, Thu",40.0,38.0,Cara Esposito,20181,PPD,2018,SP,AY18
PPD-373,Public Policy and Planning Analysis,4.0,Lecture,51122R,1.0,2:00-3:50pm,"Mon, Wed",45.0,7.0,Jennifer Miller,20181,PPD,2018,SP,AY18
PPD-373,Public Policy and Planning Analysis,4.0,Lecture,51123R,1.0,12:00-1:50pm,"Tue, Thu",30.0,29.0,Jennifer Miller,20181,PPD,2018,SP,AY18
PPD-382,International Development,4.0,Lecture,51117R,1.0,10:00-11:50am,"Tue, Thu",32.0,11.0,Peter Robertson,20181,PPD,2018,SP,AY18
PPD-400,Topics in Public Policy and Urban Studies,4.0,Lecture,51149R,1.0,2:00-3:50pm,"Mon, Wed",45.0,32.0,Marlon Boarnet,20181,PPD,2018,SP,AY18
PPD-402,Management of Public and Nonprofit Organizations,4.0,Lecture,51136R,1.0,6:00-9:20pm,Monday,40.0,33.0,Paul Zdunek,20181,PPD,2018,SP,AY18
PPD-407,Financial Management of Public and Nonprofit Organizations,4.0,Lecture,51124R,1.0,6:00-9:20pm,Tuesday,32.0,17.0,Robert Smythe,20181,PPD,2018,SP,AY18
PPD-410,Comparative Urban Development,4.0,Lecture,51115R,1.0,6:00-9:20pm,Wednesday,45.0,35.0,Grace Dyrness,20181,PPD,2018,SP,AY18
PPD-412,GeoDesign Practicum,4.0,Lecture-Lab,35667R,1.0,2:00-5:50pm,Tuesday,20.0,16.0,Travis Longcore,20181,PPD,2018,SP,AY18
PPD-414,Community Health Policy and Planning,4.0,Lecture,51128R,1.0,4:00-5:50pm,"Mon, Wed",32.0,16.0,Lavonna Lewis,20181,PPD,2018,SP,AY18
PPD-415,Health Policy,4.0,Lecture,51125R,1.0,10:00-11:50am,"Mon, Wed",32.0,12.0,Darius Lakdawalla,20181,PPD,2018,SP,AY18
PPD-427L,Geographic Information Systems and Planning Applications,4.0,Lecture-Lab,51145R,1.0,6:30-9:50pm,Thursday,32.0,18.0,Daniel Inloes Jr,20181,PPD,2018,SP,AY18
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,51134D,1.0,8:00-9:50am,"Tue, Thu",40.0,33.0,Donald Spivack,20181,PPD,2018,SP,AY18
PPD-431,"Undergraduate Policy, Planning, and Development Studio",4.0,Lecture,51135D,1.0,6:00-9:20pm,Tuesday,36.0,33.0,Jason Neville,20181,PPD,2018,SP,AY18
PPD-478,Social Innovation,4.0,Lecture,51137R,1.0,10:00-11:50am,"Mon, Wed",32.0,30.0,Nicolas Duquette,20181,PPD,2018,SP,AY18
PPD-490x,Directed Research,"1.0-8.0 units, max 12",Lecture,51132D,1.0,TBA,,10.0,1.0,Jennifer Hsu,20181,PPD,2018,SP,AY18
PPD-497b,Senior Thesis,2.0,Lecture,51138D,1.0,TBA,,10.0,7.0,Jennifer Hsu,20181,PPD,2018,SP,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51210R,61.0,TBA,,28.0,28.0,Bill Kelly,20181,PPD,2018,SP,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51211R,1.0,6:00-7:50pm,Thursday,28.0,27.0,Frank Zerunyan,20181,PPD,2018,SP,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51213R,61.0,TBA,,30.0,29.0,Bill Kelly,20181,PPD,2018,SP,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51215R,1.0,10:00-11:50am,Wednesday,28.0,22.0,Frank Zerunyan,20181,PPD,2018,SP,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51260R,1.0,7:00-8:50pm,Monday,28.0,12.0,Edward Medrano Stacy Mungo Flanigan,20181,PPD,2018,SP,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51421D,563.0,TBA,,32.0,24.0,Paul Danczyk Jei Africa,20181,PPD,2018,SP,AY18
PPD-500,Intersectoral Leadership,2.0,Lecture,51471D,593.0,TBA,,40.0,12.0,Dian Johnson Harrison,20181,PPD,2018,SP,AY18
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,51305R,595.0,6:00-9:20pm,Tuesday,80.0,74.0,Jorge De La Roca Suzanne Alexander,20181,PPD,2018,SP,AY18
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,51356D,786.0,9:00-12:20pm,Saturday,30.0,20.0,Ke Ye,20181,PPD,2018,SP,AY18
PPD-501a,"Economics for Policy, Planning and Development",2.0,Lecture,51460D,593.0,TBA,,70.0,44.0,John Calanni,20181,PPD,2018,SP,AY18
PPD-501b,"Economics for Policy, Planning and Development",2.0,Lecture,51306R,596.0,6:00-9:20pm,Tuesday,80.0,39.0,Jorge De La Roca,20181,PPD,2018,SP,AY18
PPD-501b,"Economics for Policy, Planning and Development",2.0,Lecture,51461D,593.0,TBA,,70.0,45.0,John Calanni,20181,PPD,2018,SP,AY18
PPD-510a,Financial Management of Health Services,4.0,Lecture,51278D,1.0,6:00-9:20pm,Monday,35.0,34.0,Lannie Tonnu,20181,PPD,2018,SP,AY18
PPD-510a,Financial Management of Health Services,4.0,Lecture,51281D,1.0,6:00-9:20pm,Monday,35.0,32.0,John Raffoul,20181,PPD,2018,SP,AY18
PPD-510b,Financial Management of Health Services,2.0,Lecture,51297D,1.0,6:30-8:20pm,Thursday,15.0,7.0,Denny Hooten,20181,PPD,2018,SP,AY18
PPD-511,Health Information Systems,2.0,Lecture,51775D,820.0,TBA,,30.0,29.0,Michael Palacios,20181,PPD,2018,SP,AY18
PPD-511,Health Information Systems,2.0,Lecture,51776D,820.0,TBA,,30.0,20.0,Michael Palacios,20181,PPD,2018,SP,AY18
PPD-512,Health Administration Residency Seminar,2.0,Lecture,51277D,1.0,6:00-7:50pm,Wednesday,70.0,62.0,Michael Low,20181,PPD,2018,SP,AY18
PPD-514,Economic Concepts Applied to Health,4.0,Lecture,51259D,61.0,TBA,,25.0,21.0,Jason Doctor,20181,PPD,2018,SP,AY18
PPD-514,Economic Concepts Applied to Health,4.0,Lecture,51263D,61.0,TBA,,28.0,28.0,Jason Doctor,20181,PPD,2018,SP,AY18
PPD-514,Economic Concepts Applied to Health,4.0,Lecture,51275D,1.0,6:30-9:50pm,Tuesday,25.0,22.0,Ian Spatz,20181,PPD,2018,SP,AY18
PPD-515,Strategic Management of Health Organizations,4.0,Lecture,51204D,1.0,6:00-9:20pm,Wednesday,32.0,28.0,Philip Dalton,20181,PPD,2018,SP,AY18
PPD-515,Strategic Management of Health Organizations,4.0,Lecture,51280D,61.0,TBA,,37.0,36.0,Philip Dalton,20181,PPD,2018,SP,AY18
PPD-518,Quality of Care Concepts,2.0,Lecture,51205D,61.0,TBA,,36.0,35.0,Amy Howell,20181,PPD,2018,SP,AY18
PPD-518,Quality of Care Concepts,2.0,Lecture,51208D,61.0,TBA,,36.0,35.0,Donald Hufford,20181,PPD,2018,SP,AY18
PPD-518,Quality of Care Concepts,2.0,Lecture,51778D,820.0,TBA,,30.0,20.0,Paveljit Bindra,20181,PPD,2018,SP,AY18
PPD-518,Quality of Care Concepts,2.0,Lecture,51779D,820.0,TBA,,30.0,16.0,Paveljit Bindra,20181,PPD,2018,SP,AY18
PPD-518,Quality of Care Concepts,2.0,Lecture,51781D,820.0,TBA,,30.0,16.0,Gary Blackard,20181,PPD,2018,SP,AY18
PPD-526,Comparative International Development,2.0,Lecture,51301R,595.0,4:00-5:50pm,"Tue, Thu",70.0,59.0,Tridib Banerjee,20181,PPD,2018,SP,AY18
PPD-527,The Social Context of Planning,2.0,Lecture,51302R,596.0,9:00-12:20pm,Friday,68.0,67.0,La Mikia Castillo,20181,PPD,2018,SP,AY18
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51207D,1.0,6:00-9:20pm,Wednesday,20.0,20.0,Melani Smith,20181,PPD,2018,SP,AY18
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51217D,1.0,6:00-9:20pm,Wednesday,20.0,14.0,Eric Shen,20181,PPD,2018,SP,AY18
PPD-531L,Planning Studio,"4.0-12.0 units, max 12",Lecture-Lab,51290D,61.0,9:00-9:50am,Friday,12.0,11.0,Donald Spivack,20181,PPD,2018,SP,AY18
PPD-540,Public Administration and Society,4.0,Lecture,51472D,593.0,TBA,,30.0,17.0,Matthew Wheeler,20181,PPD,2018,SP,AY18
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51214R,1.0,6:00-9:20pm,Thursday,26.0,23.0,Michael Thom,20181,PPD,2018,SP,AY18
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51242R,1.0,6:00-9:20pm,Monday,32.0,32.0,Daniel Jordan,20181,PPD,2018,SP,AY18
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51243R,1.0,2:00-5:20pm,Monday,41.0,41.0,Michelle Caldwell,20181,PPD,2018,SP,AY18
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51246R,1.0,6:00-9:20pm,Tuesday,30.0,25.0,Michael Thom,20181,PPD,2018,SP,AY18
PPD-541,Public Financial Management and Budgeting,4.0,Lecture,51462D,593.0,TBA,,35.0,24.0,Brandon De Bruhl,20181,PPD,2018,SP,AY18
PPD-542,Policy and Program Evaluation,4.0,Lecture,51352D,785.0,2:00-5:20pm,Friday,45.0,41.0,Gregory Midgette,20181,PPD,2018,SP,AY18
PPD-542,Policy and Program Evaluation,4.0,Lecture,51476D,593.0,TBA,,30.0,14.0,William Leach,20181,PPD,2018,SP,AY18
PPD-543,Internship Seminar,1.0,Lecture,51216R,1.0,2:00-3:50pm,Thursday,25.0,14.0,Allyson Himelstein,20181,PPD,2018,SP,AY18
PPD-543,Internship Seminar,1.0,Lecture,51223R,1.0,6:00-7:50pm,Wednesday,25.0,7.0,Valerie Savior,20181,PPD,2018,SP,AY18
PPD-543,Internship Seminar,1.0,Lecture,51469D,593.0,TBA,,15.0,12.0,Dian Johnson Harrison,20181,PPD,2018,SP,AY18
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,51402D,530.0,TBA,,32.0,14.0,Janet Denhardt,20181,PPD,2018,SP,AY18
PPD-545,Human Behavior in Public Organizations,4.0,Lecture,51463D,593.0,TBA,,50.0,28.0,Kelly Rawlings,20181,PPD,2018,SP,AY18
PPD-546,Capstone in Public Administration,4.0,Lecture,51209D,61.0,TBA,,25.0,25.0,Peter Robertson,20181,PPD,2018,SP,AY18
PPD-546,Capstone in Public Administration,4.0,Lecture,51219D,61.0,TBA,,26.0,17.0,Diane Yoder,20181,PPD,2018,SP,AY18
PPD-546,Capstone in Public Administration,4.0,Lecture,51265D,1.0,6:00-9:20pm,Wednesday,25.0,24.0,G Foster Kerrison,20181,PPD,2018,SP,AY18
PPD-546,Capstone in Public Administration,4.0,Lecture,51401D,530.0,TBA,,30.0,22.0,Lois Takahashi,20181,PPD,2018,SP,AY18
PPD-546,Capstone in Public Administration,4.0,Lecture,51464D,593.0,TBA,,25.0,20.0,Dr Dora Kingsley Vertenten,20181,PPD,2018,SP,AY18
PPD-546,Capstone in Public Administration,4.0,Lecture,51504D,1.0,6:00-9:20pm,Monday,25.0,21.0,William Leach,20181,PPD,2018,SP,AY18
PPD-554,Foundations of Policy Analysis,4.0,Lecture,51465D,593.0,TBA,,25.0,16.0,Dr Dora Kingsley Vertenten,20181,PPD,2018,SP,AY18
PPD-555,Public Policy Formulation and Implementation,4.0,Lecture,51285D,1.0,6:00-9:20pm,Monday,40.0,40.0,Pamela McCann,20181,PPD,2018,SP,AY18
PPD-555,Public Policy Formulation and Implementation,4.0,Lecture,51287D,1.0,2:00-5:20pm,Wednesday,34.0,23.0,Pamela McCann,20181,PPD,2018,SP,AY18
PPD-555,Public Policy Formulation and Implementation,4.0,Lecture,51354D,785.0,2:00-5:20pm,Thursday,21.0,21.0,Gayla Kraetsch-Hartsough,20181,PPD,2018,SP,AY18
PPD-555,Public Policy Formulation and Implementation,4.0,Lecture,51400D,530.0,TBA,,30.0,11.0,John Shirey,20181,PPD,2018,SP,AY18
PPD-557,Modeling and Operations Research,4.0,Lecture,51221R,1.0,6:00-9:20pm,Tuesday,32.0,27.0,Jeffrey Smith,20181,PPD,2018,SP,AY18
PPD-558,Multivariate Statistical Analysis,4.0,Lecture,51283D,1.0,2:00-5:20pm,Monday,32.0,23.0,Jonathan Eyer,20181,PPD,2018,SP,AY18
PPD-560,Methods for Policy Analysis,4.0,Lecture,51224D,1.0,2:00-5:20pm,Wednesday,35.0,34.0,Tj McCarthy,20181,PPD,2018,SP,AY18
PPD-560,Methods for Policy Analysis,4.0,Lecture,51267D,1.0,6:00-9:20pm,Tuesday,39.0,38.0,Tj McCarthy,20181,PPD,2018,SP,AY18
PPD-561b,Policy Analysis Practicum,3.0,Lecture,51201D,1.0,10:00-12:20pm,Monday,23.0,23.0,Dan Mazmanian,20181,PPD,2018,SP,AY18
PPD-561b,Policy Analysis Practicum,3.0,Lecture,51225D,1.0,10:00-12:20pm,Monday,27.0,27.0,Gary Painter,20181,PPD,2018,SP,AY18
PPD-569,Applied International Policy Analysis and Management Project,4.0,Lecture,51353D,785.0,2:00-5:20pm,Wednesday,10.0,6.0,Susan Sinclair,20181,PPD,2018,SP,AY18
PPD-572,Special Issues in International Public Policy,"1.0-4.0 units, max 12",Lecture,51357D,785.0,10:00-12:00pm,Friday,10.0,8.0,Glenn Melnick,20181,PPD,2018,SP,AY18
PPD-587,Risk Analysis,4.0,Lecture,51264R,1.0,2:00-5:20pm,Thursday,32.0,15.0,Detlof Von Winterfeldt,20181,PPD,2018,SP,AY18
PPD-590,Directed Research,1.0-12.0 units,Lecture,51226D,1.0,TBA,,23.0,11.0,Jennifer Hsu,20181,PPD,2018,SP,AY18
PPD-596,Internship for Curricular Practical Training,"1.0-3.0 units, max 3",Lecture,51291D,1.0,TBA,,20.0,2.0,Valerie Savior,20181,PPD,2018,SP,AY18
PPD-599,Special Topics,"2.0-8.0 units, max 8",,,,,,,,,20181,PPD,2018,SP,AY18
PPD-599,Hot Topics in Health Policy,2.0,Lecture,51406D,564.0,TBA,,30.0,10.0,William Barcellona,20181,PPD,2018,SP,AY18
PPD-599,"Race, Arts, and Placemaking",4.0,Lecture,51234R,1.0,9:00-12:20pm,Thursday,20.0,9.0,Annette Kim,20181,PPD,2018,SP,AY18
PPD-599,Economics Analysis of Education Policy,4.0,Lecture,51241D,1.0,6:00-9:20pm,Wednesday,32.0,10.0,Andrew Mc Eachin,20181,PPD,2018,SP,AY18
PPD-599,"Homegrown Violent Extremism: Perception, Prediction, and Policy",4.0,Lecture,51251R,1.0,6:00-9:20pm,Thursday,33.0,32.0,Erroll Southers,20181,PPD,2018,SP,AY18
PPD-599,Local Government Policy and Governance,4.0,Lecture,51403D,530.0,TBA,,30.0,10.0,Rodney Gould,20181,PPD,2018,SP,AY18
PPD-600,Management of Managed Care Organizations,2.0,Lecture,51273D,61.0,TBA,,24.0,14.0,Barbara Ladon,20181,PPD,2018,SP,AY18
PPD-604,Seminar in Hospital Administration,4.0,Lecture,51276D,61.0,TBA,,25.0,16.0,Josh Hyatt,20181,PPD,2018,SP,AY18
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51777D,820.0,TBA,,30.0,23.0,Simran Sahny,20181,PPD,2018,SP,AY18
PPD-605,Frontline Issues in Health Services Administration and Policy,"2.0 units, max 6",Lecture,51780D,820.0,TBA,,30.0,14.0,Simran Sahny,20181,PPD,2018,SP,AY18
PPD-613a,"Policy, Planning, and Development International Laboratory","1.0 units, max 2",Lecture,51294R,1.0,9:00-12:20pm,Friday,18.0,16.0,Michael Nichol,20181,PPD,2018,SP,AY18
PPD-613a,"Policy, Planning, and Development International Laboratory","1.0 units, max 2",Lecture,51295R,1.0,6:00-9:20pm,Tuesday,29.0,26.0,Marlon Boarnet,20181,PPD,2018,SP,AY18
PPD-613a,"Policy, Planning, and Development International Laboratory","1.0 units, max 2",Lecture,51397D,597.0,TBA,,4.0,2.0,Michael Nichol,20181,PPD,2018,SP,AY18
PPD-613a,"Policy, Planning, and Development International Laboratory","1.0 units, max 2",Lecture,51474D,598.0,TBA,,4.0,4.0,Michael Nichol,20181,PPD,2018,SP,AY18
PPD-613a,"Policy, Planning, and Development International Laboratory","1.0 units, max 2",Lecture,51475D,598.0,TBA,,2.0,2.0,Marlon Boarnet,20181,PPD,2018,SP,AY18
PPD-616,Participatory Methods in Planning and Policy,4.0,Lecture,51233R,1.0,6:00-9:20pm,Monday,25.0,21.0,Katherine Perez,20181,PPD,2018,SP,AY18
PPD-620,General Plans,4.0,Lecture,51235R,1.0,6:00-9:20pm,Tuesday,32.0,12.0,Woodie Tescher,20181,PPD,2018,SP,AY18
PPD-623,Community Development and Site Planning,4.0,Lecture,51240R,1.0,2:00-5:20pm,Wednesday,32.0,13.0,Elizabeth Falletta,20181,PPD,2018,SP,AY18
PPD-625,Planning and Economic Development Finance,4.0,Lecture,51237R,1.0,6:00-9:20pm,Monday,40.0,36.0,John Perfitt,20181,PPD,2018,SP,AY18
PPD-626,Public/Private and Mixed Enterprises Planning,2.0-4.0 units,Lecture,51261R,61.0,TBA,,25.0,17.0,Allan Kotin,20181,PPD,2018,SP,AY18
PPD-627,Design Skills for Urban Planners,4.0,Lecture,51262R,1.0,6:00-9:20pm,Thursday,32.0,21.0,Elizabeth Falletta,20181,PPD,2018,SP,AY18
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,51202R,1.0,10:00-11:50am,Wednesday,16.0,16.0,Mark Hanson,20181,PPD,2018,SP,AY18
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,51203R,1.0,12:00-1:50pm,Wednesday,16.0,11.0,Mark Hanson,20181,PPD,2018,SP,AY18
PPD-631,"Geographic Information Systems for Policy, Planning, and Development",2.0,Lecture,51247R,61.0,TBA,,20.0,10.0,Bonnie Shrewsbury Barry Waite,20181,PPD,2018,SP,AY18
PPD-633,Urban Transportation Planning and Management,4.0,Lecture,51272R,1.0,6:00-9:20pm,Thursday,35.0,29.0,Rajeev Seetharam,20181,PPD,2018,SP,AY18
PPD-641,"Leading Individuals, Groups and Teams",4.0,Lecture,51450D,533.0,TBA,,22.0,22.0,Carol Geffner,20181,PPD,2018,SP,AY18
PPD-647,Finance of the Public Sector,4.0,Lecture,51288R,1.0,6:00-9:20pm,Wednesday,32.0,31.0,Michael Thom,20181,PPD,2018,SP,AY18
PPD-651,Seminar in the Administration of Local Government,4.0,Lecture,51231R,1.0,6:00-9:20pm,Thursday,32.0,8.0,Carl Alameda,20181,PPD,2018,SP,AY18
PPD-651,Seminar in the Administration of Local Government,4.0,Lecture,51466D,593.0,TBA,,25.0,15.0,Daniel Gecker,20181,PPD,2018,SP,AY18
PPD-655,Administrative Law and Public Management,4.0,Lecture,51289R,1.0,6:00-9:20pm,Tuesday,20.0,7.0,Tomson Ong,20181,PPD,2018,SP,AY18
PPD-665,Contemporary Issues in Philanthropy,4.0,Lecture,51270R,1.0,2:00-5:20pm,Tuesday,20.0,19.0,Jim Ferris,20181,PPD,2018,SP,AY18
PPD-673,Strategic Planning in the Public Sector,4.0,Lecture,51248R,61.0,TBA,,25.0,23.0,Rick Culley,20181,PPD,2018,SP,AY18
PPD-677,International Development Administration,4.0,Lecture,51244R,1.0,6:00-9:20pm,Monday,32.0,11.0,Rym Kaki,20181,PPD,2018,SP,AY18
PPD-686,U.S. Immigration Policy,4.0,Lecture,51266R,1.0,6:00-9:20pm,Monday,32.0,8.0,Roberto Suro,20181,PPD,2018,SP,AY18
PPD-693,Communicating Public Policy,4.0,Lecture,51268R,1.0,2:00-5:20pm,Tuesday,32.0,21.0,Sherry Jeffe,20181,PPD,2018,SP,AY18
PPD-697,Cultural Proficiency in Health Management and Policy,2.0,Lecture,51282D,1.0,6:00-7:50pm,Tuesday,25.0,19.0,Lavonna Lewis,20181,PPD,2018,SP,AY18
PPD-700,Teaching Seminar,2.0,Lecture,51292D,1.0,10:00-12:00pm,Monday,12.0,8.0,Deborah Natoli,20181,PPD,2018,SP,AY18
PPD-706,Research Design,4.0,Lecture,51249D,1.0,2:00-5:20pm,Monday,14.0,14.0,Tridib Banerjee,20181,PPD,2018,SP,AY18
PPD-710b,Research Seminar,2.0,Lecture,51284D,1.0,2:00-4:00pm,Tuesday,12.0,8.0,Dowell Myers,20181,PPD,2018,SP,AY18
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,51252D,1.0,TBA,,10.0,10.0,Jennifer Hsu,20181,PPD,2018,SP,AY18
PPD-790,Research,"1.0-12.0 units, max 18",Lecture,51253D,1.0,TBA,,10.0,6.0,Jennifer Hsu,20181,PPD,2018,SP,AY18
PPD-794a,Doctoral Dissertation,2.0,Lecture,51254D,1.0,TBA,,10.0,1.0,Julie Zissimopoulos,20181,PPD,2018,SP,AY18
PPD-794b,Doctoral Dissertation,2.0,Lecture,51255D,1.0,TBA,,12.0,10.0,Julie Zissimopoulos,20181,PPD,2018,SP,AY18
PPD-794c,Doctoral Dissertation,2.0,Lecture,51256D,1.0,TBA,,10.0,1.0,Julie Zissimopoulos,20181,PPD,2018,SP,AY18
PPD-794d,Doctoral Dissertation,2.0,Lecture,51257D,1.0,TBA,,10.0,8.0,Julie Zissimopoulos,20181,PPD,2018,SP,AY18
PPD-794z,Doctoral Dissertation,0.0,Lecture,51258D,1.0,TBA,,10.0,7.0,Julie Zissimopoulos,20181,PPD,2018,SP,AY18
PPDE-610,Population Health Management,2.0,Lecture,50905D,61.0,TBA,,25.0,17.0,Clyde Wesp Jr,20181,PPDE,2018,SP,AY18
PPDE-628,Introduction to Lean Health Care,2.0,Lecture,50911D,61.0,TBA,,20.0,16.0,Matthew Lazari,20181,PPDE,2018,SP,AY18
PPDE-630,Community Health Planning,4.0,Lecture,50907R,1.0,2:00-5:20pm,Wednesday,32.0,8.0,David Sloane,20181,PPDE,2018,SP,AY18
PPDE-634,"Methodology, Methods and Tools for Urban Sustainability",2.0-4.0 units,Lecture,50901R,1.0,9:00-12:20pm,Monday,32.0,22.0,Hilda Blanco,20181,PPDE,2018,SP,AY18
PPDE-635,Housing and Land Use in Rapidly Urbanizing Regions,4.0,Lecture,50903R,1.0,9:00-12:20pm,Tuesday,20.0,16.0,Annette Kim,20181,PPDE,2018,SP,AY18
PPDE-644,Land Use and Transportation Planning,4.0,Lecture,50904R,1.0,2:00-5:20pm,Monday,20.0,14.0,Genevieve Giuliano,20181,PPDE,2018,SP,AY18
PPDE-647,Civic Engagement in Governance,4.0,Lecture,50902R,1.0,2:00-5:20pm,Tuesday,32.0,9.0,Terry Cooper,20181,PPDE,2018,SP,AY18
PPDE-660,Environmental Policy Design and Analysis,2.0,Lecture,50906R,1.0,12:00-1:50pm,Tuesday,32.0,11.0,Adam Rose,20181,PPDE,2018,SP,AY18
PPDE-664,Seminar in Social Justice and Public Policy,4.0,Lecture,50909R,1.0,2:00-5:20pm,Tuesday,20.0,10.0,Lisa Schweitzer,20181,PPDE,2018,SP,AY18
PPDE-665,Economic Impact Analysis: Methods and Applications,2.0,Lecture,50908R,1.0,12:00-1:50pm,Thursday,32.0,5.0,Adam Rose,20181,PPDE,2018,SP,AY18
