name,title,authors,publication_info,citation,year,link,fields,type
Lois M. Takahashi,Where and Why Do Illicit Businesses Cluster? Comparing Sexually Oriented Massage Parlors in Los Angeles County and New York City,"JJ Chin, LM Takahashi, DJ Wiebe","Journal of Planning Education and Research, 0739456X19859637, 2019",19,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:KxtntwgDAa4C,"['Authors', 'Publication date', 'Journal', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,What does self-esteem have to do with behavioral health among low-income youth in Chicago?,"DH Kim, SM Bassett, L Takahashi, DR Voisin","Journal of Youth Studies 21 (8), 999-1010, 2018",25,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:NhqRSupF_l8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Anti-Racism Methods for Big Data Research: Lessons Learned from the HIV Testing, Linkage, & Retention in Care (HIV TLR) Study","CL Ford, LM Takahashi, PP Chandanabhumma, ME Ruiz, ...","Ethnicity & Disease 28 (Supp 1), 261-266, 2018",25,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:1sJd4Hv_s6UC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,The Protective Effects of Religious Beliefs on Behavioral Health Factors Among Low Income African American Adolescents in Chicago,"DH Kim, J Harty, L Takahashi, DR Voisin","Journal of Child and Family Studies 27 (2), 355-364, 2018",37,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:EUQCXRtRnyEC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Rethinking Environmental Management in the Pacific Rim,"A Daniere, LM Takahashi","Ashgate, 2017",17,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Wp0gIr-vW9MC,"['Authors', 'Publication date', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Lois M. Takahashi,Assessing the Relationship Between Parental Influences and Wellbeing Among Low Income African American Adolescents in Chicago,"DR Voisin, J Harty, DH Kim, C Elsaesser, LM Takahashi","Child & Youth Care Forum 46 (2), 223-242, 2017",34,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:JV2RwH3_ST0C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Racial and ethnic residential segregation and access to health care in rural areas,"JT Caldwell, CL Ford, SP Wallace, MC Wang, LM Takahashi","Health & place 43, 104-112, 2017",97,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ns9cj8rnVeAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Involvement in the Juvenile Justice System for African American Adolescents: Examining Associations with Behavioral Health Problems,"DR Voisin, D Kim, L Takahashi, P Morotta, K Bocanegra","Journal of Social Service Research 43 (1), 129-140, 2017",27,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:NMxIlDl6LWMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,‘Sex is violence’: African‐American parents' perceptions of the link between exposure to community violence and youth sexual behaviours,"D Voisin, L Takahashi, K Berringer, S Burr, J Kuhnen","Child & Family Social Work 21 (4), 464-472, 2016",7,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:YFjsv_pBGBYC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Behavioral health correlates of exposure to community violence among African-American adolescents in Chicago,"DR Voisin, S Patel, JS Hong, L Takahashi, N Gaylord-Harden","Children and youth services review 69, 97-105, 2016",91,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:TFP_iSt0sucC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Intersection of living in a rural versus urban area and race/ethnicity in explaining access to health care in the United States,"JT Caldwell, CL Ford, SP Wallace, MC Wang, LM Takahashi","American journal of public health 106 (8), 1463-1469, 2016",282,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:QIV2ME_5wuYC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Disparities in Access to Healthcare: The Intersection of Rural/Urban Places and Race/Ethnicity,"JT Caldwell, CL Ford, SP Wallace, MC Wang, LM Takahashi","2016 Annual Meeting, 2016",,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:dshw04ExmUIC,"['Authors', 'Publication date', 'Journal', 'Publisher', 'Scholar articles']",Journal
Lois M. Takahashi,No safe havens: Protective parenting strategies for African American youth living in violent communities,"D Voisin, K Berringer, L Takahashi, S Burr, J Kuhnen","Violence and victims 31 (3), 523-536, 2016",40,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:abG-DnoFyZgC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Do Sexually Oriented Massage Parlors Cluster in Specific Neighborhoods? A Spatial Analysis of Indoor Sex Work in Los Angeles and Orange Counties, California","JJ Chin, AJ Kim, L Takahashi, DJ Wiebe","Public Health Reports 130 (5), 533-542, 2015",17,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ldfaerwXgEUC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Financial Distress among Pacific Islanders in Southern California,"SP Tanjasiri, L Takahashi, L Sablan-Santos","AAPI Nexus: Policy, Practice and Community 13 (1-2), 14-24, 2015",3,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:HoB7MX3m0LUC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Dating preferences among self-identified gay men of Asian descent in the United States.,"EJ Nehl, CL Talley, PM Ong, LM Takahashi, F Yu, KK Nakayama, L Lin, ...","Asian American Journal of Psychology 5 (4), 335, 2014",11,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:bEWYMUwI8FkC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Land Privatization in Hawai ‘i: An Analysis of Governmental Leases and Court Cases in Hawai ‘i 1830s–1910s,"BC Tamayose, LM Takahashi","Journal of Planning History 13 (4), 322-340, 2014",3,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:O3NaXMp0MMsC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Does attending worship mitigate racial/ethnic discrimination in influencing health behaviors? Results from an analysis of the California health interview survey,"JT Caldwell, LM Takahashi","Health Education & Behavior 41 (4), 406-413, 2014",21,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:RHpTSmoSYBkC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,A Review of “The Street: A Quintessential Social Public Space”,LM Takahashi,"Journal of the American Planning Association 80 (2), 191-191, 2014",,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:3s1wT3WcHBgC,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Description', 'Scholar articles']",Journal
Lois M. Takahashi,Homelessness,L Takahashi,"Oxford University Press, 2014",6,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:nb7KW1ujOQ8C,"['Authors', 'Publication date', 'Publisher', 'Total citations', 'Scholar articles']",Book
Lois M. Takahashi,Non-participation of low-income households in community-managed water supply projects in India,"P Das, L Takahashi","International Development Planning Review 36 (3), 265-292, 2014",19,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:R3hNpaxXUhUC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Chieh Mei Ching Yi: a randomized controlled trial of a culturally tailored HIV prevention intervention for Chinese massage parlor women in Los Angeles,"LM Takahashi, KE Tobin, S To, S Ou, CH Ma, FKW Ao, J Candelario","AIDS education and prevention 25 (6), 508-518, 2013",12,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:r0BpntZqJG4C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Social geographies of African American men who have sex with men (MSM): A qualitative exploration of the social, spatial and temporal context of HIV risk in Baltimore, Maryland","KE Tobin, M Cutchin, CA Latkin, LM Takahashi","Health & place 22, 1-6, 2013",35,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:9ZlFYXVOiuMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Exploring the influence of participation on programme satisfaction: lessons from the Ahmedabad Slum Networking Project,"LW Russ, LM Takahashi","Urban Studies 50 (4), 691-708, 2013",15,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:e5wmG9Sq2KIC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,A community-based participatory research study of HIV and HPV vulnerabilities and prevention in two Pacific Islander communities: Ethical challenges and solutions,"A DiStefano, L Quitugua, B Hui, A Barrera-Ng, R Peters, I Vunileva, ...","Journal of Empirical Research on Human Research Ethics 8 (1), 68-78, 2013",27,2013,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:L8Ckcad2t8MC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Examining barriers to care: Provider and client perspectives on the stigmatization of HIV-positive Asian Americans with and without viral hepatitis co-infection,"LW Russ, ACL Meyer, LM Takahashi, S Ou, J Tran, P Cruz, M Magalong, ...","AIDS care 24 (10), 1302-1307, 2012",23,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:-f6ydRqryjwC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Contextualization of HIV and HPV risk and prevention among Pacific Islander young adults in Southern California,"AS DiStefano, B Hui, A Barrera-Ng, LF Quitugua, R Peters, ...","Social Science & Medicine 75 (4), 699-708, 2012",22,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:qUcmZB5y_30C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Disruptive Social Capital in Los Angeles:(Un) Healthy Socio-Spatial Interactions among Filipino Men Living with HIV/AIDS,"L Takahashi, M Magalong","Urban Social Capital: Civil Society and City Life, 241-265, 2012",1,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:u9iWguZQMMsC,"['Authors', 'Publication date', 'Journal', 'Pages', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Bridging Academic–Legislative Divides: Models of Policy-Relevant Health Research and Practice by the University of California,"LW Russ, LM Takahashi, W Ho, W Tseng, NA Ponce","Progress in community health partnerships: research, education, and action 6 …, 2012",4,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:hMod-77fHWUC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Toward a conceptual model linking community violence exposure to HIV-related risk behaviors among adolescents: Directions for research,"DR Voisin, EJ Jenkins, L Takahashi","Journal of Adolescent Health 49 (3), 230-236, 2011",65,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:UebtZRa9Y70C,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Interactions between public health and urban design,"MG Boarnet, LM Takahashi","Companion to urban design, 216-225, 2011",11,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:j3f4tGmQtD8C,"['Authors', 'Publication date', 'Book', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Lois M. Takahashi,"HIV testing behavior among Pacific Islanders in Southern California: Exploring the importance of race/ethnicity, knowledge, and domestic violence","LM Takahashi, AJ Kim, L Sablan-Santos, LF Quitugua, J Lepule, ...","AIDS Education and Prevention 23 (1), 54-64, 2011",6,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:4JMBOYKVnBMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Hepatitis B among Pacific Islanders in Southern California: how is health information associated with screening and vaccination?,"LM Takahashi, AJ Kim, L Sablan-Santos, LF Quitugua, J Aromin, J Lepule, ...","Journal of community health 36 (1), 47-55, 2011",9,2011,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:hFOr9nPyWt4C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Evolving Institutional Arrangements, Scaling Up, and Sustainability (vol 29, pg 213, 2009)","AK Das, LM Takahashi","JOURNAL OF PLANNING EDUCATION AND RESEARCH 29 (3), 392-394, 2010",,2010,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:u5HHmVD_uO8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Scholar articles']",Journal
Lois M. Takahashi,"Evolving institutional arrangements, scaling up, and sustainability: emerging issues in participatory slum upgrading in Ahmedabad, India","AK Das, LM Takahashi","Journal of Planning Education and Research 29 (2), 213-232, 2009",96,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:LkGwnXOMwfcC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Sex changes everything: the recent narrowing and widening of travel differences by gender,"R Crane, L Takahashi","Public works management & policy 13 (4), 328-337, 2009",70,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:0EnyYjriUFMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Activism,LM Takahashi,"Elsevier Ltd, 2009",8,2009,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:2osOgNQ5qMEC,"['Authors', 'Publication date', 'Publisher', 'Total citations', 'Scholar articles']",Book
Lois M. Takahashi,Disruptive social capital:(un) healthy socio-spatial interactions among Filipino men living with HIV/AIDS,"LM Takahashi, MG Magalong","Health & place 14 (2), 182-197, 2008",49,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:3fE2CSJIrl8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Decentralization and social capital in urban Thailand,"A Daniere, LM Takahashi","Planning and Decentralization, 202-217, 2008",1,2008,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:M3NEmzRMIkIC,"['Authors', 'Publication date', 'Book', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Lois M. Takahashi,"Motivating leaders to"" Keep the Promise""?: Thoughts on appropriate, adequate & accessible HIV/AIDS services",LM Takahashi,"Indian Journal of Medical Research 126 (6), 497-500, 2007",,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:yD5IFk8b50cC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Lois M. Takahashi,Building Community Capacity for Rapid Response to State Health Crises: Learning from HIV/AIDS among Asian Americans and Pacific Islanders (AAPIs),"L Takahashi, M Magalong","AAPI Nexus: Policy, Practice and Community 5 (2), 99-120, 2007",,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:pyW8ca7W8N0C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Lois M. Takahashi,Building Capacity for HIV/AIDS Prevention Among Asian Pacific Islander Organizations: The Experience of a Culturally Appropriate Capacity‐building Program in Southern California,"LM Takahashi, J Candelario, T Young, E Mediano","Journal of Public Health Management and Practice 13, S55-S63, 2007",16,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:qxL8FJ1GzNcC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,HIV and AIDS in suburban Asian and Pacific Islander communities: factors influencing self–efficacy in HIV risk reduction,"LM Takahashi, MG Magalong, P DeBell, A Fasudhani","AIDS Education & Prevention 18 (6), 529-545, 2006",34,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ULOm3_A8WrAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Space, trust, and communal action: Results from field experiments in Southeast Asia","JP Carpenter, AG Daniere, LM Takahashi","Journal of Regional Science 46 (4), 681-705, 2006",15,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:IWHjjKOFINEC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,12 Synchronizing Social Services with Labor Market Participation,LM Takahashi,"Jobs and Economic Development in Minority Communities, 277, 2006",,2006,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:RYcK_YlVTxYC,"['Authors', 'Publication date', 'Journal', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Lois M. Takahashi,The Solaar HIV prevention program for gay and bisexual Latino men: using social marketing to build capacity for service provision and evaluation,"RF Conner, L Takahashi, E Ortiz, E Archuleta, J Muniz, J Rodriguez","AIDS Education & Prevention 17 (4), 361-374, 2005",38,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:hqOjcs7Dif8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,"Space, Trust, and Communal Action: Empirical Differences across Southeast Asian Cities","JP Carpenter, AG Daniere, LM Takahashi",,,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:_xSYboBqXhAC,"['Authors', 'Publication date', 'Description', 'Scholar articles']",Other
Lois M. Takahashi,Social capital and urban environments in Southeast Asia: Lessons from settlements in Bangkok and Ho Chi Minh City,"A Daniere, L Takahashi, A NaRanong, VTN Lan","International Development Planning Review 27 (1), 21-59, 2005",,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ZeXyd9-uunAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages']",Journal
Lois M. Takahashi,Social capital and urban environments in Southeast Asia.,"A Daniere, L Takahashi, A NaRanong","International Development Planning Review 27 (1), 2005",21,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:uWQEDVKXjbEC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Bridging the gap between urban health and urban planning,"MG Boarnet, LM Takahashi","Handbook of Urban Health, 379-402, 2005",17,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:dhFuZR0502QC,"['Authors', 'Publication date', 'Book', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Lois M. Takahashi,"Cooperation, trust, and social capital in Southeast Asian urban slums","JP Carpenter, AG Daniere, LM Takahashi","Journal of Economic Behavior & Organization 55 (4), 533-551, 2004",382,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:qjMakFHDy7sC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Social capital and trust in south-east Asian cities,"JP Carpenter, AG Daniere, LM Takahashi","Urban studies 41 (4), 853-874, 2004",160,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:W7OEmFMy1HYC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Lois M. Takahashi,Community and quality of life: Data needs for informed decision making,LM Takahashi,"JOURNAL OF REGIONAL SCIENCE 44 (1), 196-198, 2004",,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:70eg2SAEIzsC,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Publisher', 'Scholar articles']",Journal
Lois M. Takahashi,Sento at sixth and main: Preserving landmarks of Japanese American heritage,LM Takahashi,"JOURNAL OF PLANNING EDUCATION AND RESEARCH 22 (4), 436-438, 2003",,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:NaGl4SEjCO4C,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Publisher', 'Scholar articles']",Journal
