name,title,year,citation,link,publisher,type
Lois M. Takahashi,"“Through the Things That Have Happened to Me, They’ve Made Me Stronger”: Individual and Interpersonal Sources of Violence and Resilience Among a Diverse Sample of Transgender …",2022,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:tOudhMTPpwUC,SAGE Publications,Journal
Roberto Suro,Forthcoming. Chapter 2:“A Migration Becomes an Emergency: The Flight of Women and Children from the Northern Triangle and its Antecedents”,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DaBoXHMAAAAJ&cstart=300&pagesize=100&sortby=pubdate&citation_for_view=DaBoXHMAAAAJ:dshw04ExmUIC,,Journal
Lois M. Takahashi,Enhancing Sharing Capabilities: Housing and Neighborhood Planning Opportunities for Improving Health,2022,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:738O_yMBCRsC,Routledge,Journal
Lois M. Takahashi,Healing transgender women of color in Los Angeles: A transgender-centric delivery of Seeking Safety,2022,9,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:XiSMed-E-HIC,Taylor & Francis,Journal
Roberto Suro,"A Comparison of Science in Mexico, Brazil and Chile",,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DaBoXHMAAAAJ&cstart=300&pagesize=100&sortby=pubdate&citation_for_view=DaBoXHMAAAAJ:eMMeJKvmdy0C,,Other
Lois M. Takahashi,"COVID-19, Retention in HIV Care, and Access to Ancillary Services for Young Black Men Living with HIV in Chicago",2022,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:l7t_Zn2s7bgC,Springer US,Journal
Lois M. Takahashi,The Relationship between violence syndemics and sexual risk behaviors among African American adolescents: Implications for future research,2021,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:SP6oXDckpogC,Elsevier,Journal
Roberto Suro,"October 2012."" Overview: Mexican Migration Beyond the Downturn and Deportations",,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=DaBoXHMAAAAJ&cstart=300&pagesize=100&sortby=pubdate&citation_for_view=DaBoXHMAAAAJ:JQOojiI6XY0C,,Journal
Lois M. Takahashi,Potential pathways from peer victimization to alcohol use among biracial adolescents: the intervening role of parental support,2022,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:WbkHhVStYXYC,"Wiley Periodicals, Inc.",Journal
Lois M. Takahashi,Conceptualizing the effects of continuous traumatic violence on HIV continuum of care outcomes for young Black men who have sex with men in the United States,2021,26,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:UxriW0iASnsC,Springer US,Journal
Lois M. Takahashi,Where and Why Do Illicit Businesses Cluster? Comparing Sexually Oriented Massage Parlors in Los Angeles County and New York City,2019,20,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:KxtntwgDAa4C,SAGE Publications,Journal
Lois M. Takahashi,Addressing structural and sexual violence in illicit work places: A qualitative study massage parlors in Los Angeles and New York,2020,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:OU6Ihb5iCvQC,American Public Health Association,Journal
Lois M. Takahashi,Exploring the Complexities of Place in Interpersonal Violence and Resilience Experienced By Transgender Women in Los Angeles: Results from a Community Partnership Study with …,2021,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Tiz5es2fbqcC,SPR,Journal
Lois M. Takahashi,HEALing transgender women of color in Los Angeles: A transgender-centric adaptation of the evidence based practice Seeking Safety,2020,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:p2g8aNsByqUC,,Journal
Lois M. Takahashi,What does self-esteem have to do with behavioral health among low-income youth in Chicago?,2018,25,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:NhqRSupF_l8C,Routledge,Journal
Lois M. Takahashi,A latent class analysis of factors associated with levels of aggression among low-income African American youth in Chicago,2020,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:P5F9QuxV20EC,Routledge,Journal
Lois M. Takahashi,"Anti-Racism Methods for Big Data Research: Lessons Learned from the HIV Testing, Linkage, & Retention in Care (HIV TLR) Study",2018,24,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:1sJd4Hv_s6UC,,Journal
Lois M. Takahashi,The Protective Effects of Religious Beliefs on Behavioral Health Factors Among Low Income African American Adolescents in Chicago,2018,39,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:EUQCXRtRnyEC,Springer US,Journal
Lois M. Takahashi,Rethinking Environmental Management in the Pacific Rim,2017,17,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Wp0gIr-vW9MC,Ashgate,Other
Lois M. Takahashi,‘Sex is violence’: African‐American parents' perceptions of the link between exposure to community violence and youth sexual behaviours,2016,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:YFjsv_pBGBYC,,Journal
Lois M. Takahashi,Behavioral health correlates of exposure to community violence among African-American adolescents in Chicago,2016,92,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:TFP_iSt0sucC,Pergamon,Journal
Lois M. Takahashi,Assessing the Relationship Between Parental Influences and Wellbeing Among Low Income African American Adolescents in Chicago,2017,34,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:JV2RwH3_ST0C,Springer US,Journal
Lois M. Takahashi,Racial and ethnic residential segregation and access to health care in rural areas,2017,100,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ns9cj8rnVeAC,Pergamon,Journal
Lois M. Takahashi,"Do Sexually Oriented Massage Parlors Cluster in Specific Neighborhoods? A Spatial Analysis of Indoor Sex Work in Los Angeles and Orange Counties, California",2015,18,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ldfaerwXgEUC,SAGE Publications,Journal
Lois M. Takahashi,Disparities in Access to Healthcare: The Intersection of Rural/Urban Places and Race/Ethnicity,2016,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:dshw04ExmUIC,PAA,Journal
Lois M. Takahashi,Financial Distress among Pacific Islanders in Southern California,2015,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:HoB7MX3m0LUC,UCLA Asian and Indian American Studies Center,Journal
Lois M. Takahashi,Involvement in the Juvenile Justice System for African American Adolescents: Examining Associations with Behavioral Health Problems,2017,27,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:NMxIlDl6LWMC,Routledge,Journal
Lois M. Takahashi,Land Privatization in Hawai ‘i: An Analysis of Governmental Leases and Court Cases in Hawai ‘i 1830s–1910s,2014,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:O3NaXMp0MMsC,Sage Publications,Journal
Lois M. Takahashi,Does attending worship mitigate racial/ethnic discrimination in influencing health behaviors? Results from an analysis of the California health interview survey,2014,21,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:RHpTSmoSYBkC,Sage Publications,Journal
Lois M. Takahashi,No safe havens: Protective parenting strategies for African American youth living in violent communities,2016,40,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:abG-DnoFyZgC,Springer,Journal
Lois M. Takahashi,Homelessness,2014,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:nb7KW1ujOQ8C,Oxford University Press,Book
Lois M. Takahashi,Chieh Mei Ching Yi: a randomized controlled trial of a culturally tailored HIV prevention intervention for Chinese massage parlor women in Los Angeles,2013,12,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:r0BpntZqJG4C,Guilford,Journal
Lois M. Takahashi,Non-participation of low-income households in community-managed water supply projects in India,2014,19,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:R3hNpaxXUhUC,,Journal
Lois M. Takahashi,A Review of “The Street: A Quintessential Social Public Space”,2014,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:3s1wT3WcHBgC,,Journal
Lois M. Takahashi,"Social geographies of African American men who have sex with men (MSM): A qualitative exploration of the social, spatial and temporal context of HIV risk in Baltimore, Maryland",2013,34,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:9ZlFYXVOiuMC,Pergamon,Journal
Lois M. Takahashi,Dating preferences among self-identified gay men of Asian descent in the United States.,2014,11,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:bEWYMUwI8FkC,Educational Publishing Foundation,Journal
Lois M. Takahashi,Examining barriers to care: Provider and client perspectives on the stigmatization of HIV-positive Asian Americans with and without viral hepatitis co-infection,2012,23,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:-f6ydRqryjwC,Taylor & Francis Group,Journal
Lois M. Takahashi,Exploring the influence of participation on programme satisfaction: lessons from the Ahmedabad Slum Networking Project,2013,15,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:e5wmG9Sq2KIC,Sage Publications,Journal
Lois M. Takahashi,Bridging Academic–Legislative Divides: Models of Policy-Relevant Health Research and Practice by the University of California,2012,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:hMod-77fHWUC,The Johns Hopkins University Press,Journal
Lois M. Takahashi,Toward a conceptual model linking community violence exposure to HIV-related risk behaviors among adolescents: Directions for research,2011,65,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:UebtZRa9Y70C,Elsevier,Journal
Lois M. Takahashi,A community-based participatory research study of HIV and HPV vulnerabilities and prevention in two Pacific Islander communities: Ethical challenges and solutions,2013,27,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:L8Ckcad2t8MC,SAGE Publications,Journal
Lois M. Takahashi,Disruptive Social Capital in Los Angeles:(Un) Healthy Socio-Spatial Interactions among Filipino Men Living with HIV/AIDS,2012,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:u9iWguZQMMsC,,Journal
Lois M. Takahashi,Interactions between public health and urban design,2011,12,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:j3f4tGmQtD8C,Routledge,Part of Book
Lois M. Takahashi,Intersection of living in a rural versus urban area and race/ethnicity in explaining access to health care in the United States,2016,290,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:QIV2ME_5wuYC,American Public Health Association,Journal
Lois M. Takahashi,"Evolving institutional arrangements, scaling up, and sustainability: emerging issues in participatory slum upgrading in Ahmedabad, India",2009,97,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:LkGwnXOMwfcC,SAGE Publications,Journal
Lois M. Takahashi,Activism,2009,10,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:2osOgNQ5qMEC,Elsevier Ltd,Other
Lois M. Takahashi,Disruptive social capital:(un) healthy socio-spatial interactions among Filipino men living with HIV/AIDS,2008,49,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:3fE2CSJIrl8C,Pergamon,Journal
Lois M. Takahashi,"Motivating leaders to"" Keep the Promise""?: Thoughts on appropriate, adequate & accessible HIV/AIDS services",2007,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:yD5IFk8b50cC,Medknow Publications and Media Pvt. Ltd.,Journal
Lois M. Takahashi,Sex changes everything: the recent narrowing and widening of travel differences by gender,2009,70,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:0EnyYjriUFMC,SAGE Publications,Journal
Lois M. Takahashi,Decentralization and social capital in urban Thailand,2008,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:M3NEmzRMIkIC,Routledge,Part of Book
Lois M. Takahashi,Hepatitis B among Pacific Islanders in Southern California: how is health information associated with screening and vaccination?,2011,9,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:hFOr9nPyWt4C,Springer US,Journal
Lois M. Takahashi,Building Community Capacity for Rapid Response to State Health Crises: Learning from HIV/AIDS among Asian Americans and Pacific Islanders (AAPIs),2007,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:pyW8ca7W8N0C,UCLA Asian American Studies Center Press,Journal
Lois M. Takahashi,HIV and AIDS in suburban Asian and Pacific Islander communities: factors influencing self–efficacy in HIV risk reduction,2006,34,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ULOm3_A8WrAC,Guilford,Journal
Lois M. Takahashi,"HIV testing behavior among Pacific Islanders in Southern California: Exploring the importance of race/ethnicity, knowledge, and domestic violence",2011,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:4JMBOYKVnBMC,Guilford,Journal
Lois M. Takahashi,The Solaar HIV prevention program for gay and bisexual Latino men: using social marketing to build capacity for service provision and evaluation,2005,39,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:hqOjcs7Dif8C,Guilford,Journal
Lois M. Takahashi,12 Synchronizing Social Services with Labor Market Participation,2006,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:RYcK_YlVTxYC,Temple University Press,Journal
Lois M. Takahashi,"Evolving Institutional Arrangements, Scaling Up, and Sustainability (vol 29, pg 213, 2009)",2010,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:u5HHmVD_uO8C,SAGE PUBLICATIONS INC,Journal
Lois M. Takahashi,"Space, trust, and communal action: Results from field experiments in Southeast Asia",2006,16,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:IWHjjKOFINEC,Blackwell Publishing Inc,Journal
Lois M. Takahashi,"Space, Trust, and Communal Action: Empirical Differences across Southeast Asian Cities",2005,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:_xSYboBqXhAC,,Other
Lois M. Takahashi,Social capital and urban environments in Southeast Asia.,2005,21,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:uWQEDVKXjbEC,,Journal
Lois M. Takahashi,Social capital and urban environments in Southeast Asia: Lessons from settlements in Bangkok and Ho Chi Minh City,2005,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ZeXyd9-uunAC,,Journal
Lois M. Takahashi,Social capital and trust in south-east Asian cities,2004,159,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:W7OEmFMy1HYC,Sage Publications,Journal
Lois M. Takahashi,Contextualization of HIV and HPV risk and prevention among Pacific Islander young adults in Southern California,2012,22,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:qUcmZB5y_30C,Pergamon,Journal
Lois M. Takahashi,Community and quality of life: Data needs for informed decision making,2004,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:70eg2SAEIzsC,BLACKWELL PUBLISHERS,Journal
Lois M. Takahashi,Sento at sixth and main: Preserving landmarks of Japanese American heritage,2003,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:NaGl4SEjCO4C,SAGE PUBLICATIONS INC,Journal
Lois M. Takahashi,Building Capacity for HIV/AIDS Prevention Among Asian Pacific Islander Organizations: The Experience of a Culturally Appropriate Capacity‐building Program in Southern California,2007,16,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:qxL8FJ1GzNcC,LWW,Journal
Lois M. Takahashi,"Social capital, networks, and community environments in Bangkok, Thailand",2002,70,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Se3iqnhoufwC,Blackwell Publishing Ltd,Journal
Lois M. Takahashi,A Reality Check for Regional Governance: Lessons from the San Francisco Bay Area,2003,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:bFI3QPDXJZMC,Los Angeles: University of California,Other
Lois M. Takahashi,"Cooperation, trust, and social capital in Southeast Asian urban slums",2004,385,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:qjMakFHDy7sC,North-Holland,Journal
Lois M. Takahashi,The Sociospatial Stigmatization of Homeless Women with Children1,2002,58,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:kNdYIx-mwKoC,Taylor & Francis Group,Journal
Lois M. Takahashi,Comparing measures of social capital using data from Southeast Asian slums,2003,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:TQgYirikUcIC,,Journal
Lois M. Takahashi,Collaborative windows and organizational governance: Exploring the formation and demise of social service partnerships,2002,207,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:IjCSPb-OGe4C,Sage Publications,Journal
Lois M. Takahashi,Contagious Divides: Epidemics and Race in San Francisco's Chinatown,2002,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:vV6vV6tmYwMC,The Johns Hopkins University Press,Journal
Lois M. Takahashi,Access redefined: service pathways of persons living with HIV and AIDS,2002,27,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:KlAtU1dfN6UC,Taylor & Francis Group,Journal
Lois M. Takahashi,"Collaboration among small, community-based organizations: Strategies and challenges in turbulent environments",2001,101,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:eQOLeE2rZwMC,Sage Publications,Journal
Lois M. Takahashi,"Los Angeles: Globalization, Urbanization and Social Struggles",2000,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:M05iB0D1s5AC,Taylor & Francis Inc.,Journal
Lois M. Takahashi,"Social capital and environmental management: culture, perceptions and action among slum dwellers in Bangkok",2002,30,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:Zph67rFs4hoC,,Journal
Lois M. Takahashi,"Social exclusion in European cities: Processes, experiences and responses",1999,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:u_35RYKgDlwC,BLACKWELL PUBLISHERS,Journal
Lois M. Takahashi,Public policy and human dignity in Thailand: Environmental policies and human values in Bangkok,1999,8,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:_Qo2XoVZTnwC,Springer Netherlands,Journal
Lois M. Takahashi,"HIV, AIDS and human services: exploring public attitudes in West Hollywood, California",2000,10,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:hC7cP41nSMkC,Blackwell Science Ltd,Journal
Lois M. Takahashi,Unemployment and social exclusion: Landscapes of labour inequality,1999,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:blknAaTinKkC,BLACKWELL PUBLISHERS,Journal
Lois M. Takahashi,Economic change and environmental conflict in the Western Mountain states of the USA,1999,18,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:aqlVkmm33-oC,SAGE Publications,Journal
Lois M. Takahashi,Who are the suburban homeless and what do they want? An empirical study of the demand for public services,1998,13,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:mB3voiENLucC,Sage Publications,Journal
Lois M. Takahashi,Poverty and access: Differences and commonalties across slum communities in Bangkok,1999,51,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:8k81kl-MbHgC,Pergamon,Journal
Lois M. Takahashi,New views on the new homelessness,1998,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:xtRiw3GOFMkC,Taylor & Francis Inc.,Journal
Lois M. Takahashi,"Environmental behavior in Bangkok, Thailand: a portrait of attitudes, values, and behavior",1999,86,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:ufrVoPGSRksC,The University of Chicago Press,Journal
Lois M. Takahashi,Making room: The economics of homelessness,1998,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:dfsIfKJdRG4C,AMER PLANNING ASSOC,Journal
Lois M. Takahashi,Controversial facility siting in the urban environment: Resident and planner perceptions in the United States,1998,84,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:_FxGoFyzp5QC,Sage Publications,Journal
Lois M. Takahashi,"Community planning for HIV/AIDS prevention in Orange County, California",1998,21,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_wGTm9wAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=_wGTm9wAAAAJ:4TOpqqG69KYC,Taylor & Francis Group,Journal
